Product_Row_ID,Category_Row_ID,Location_Row_ID,Customer_Row_ID,Calender_Row_ID,Shipping_Row_ID,Date,Country,Segment,Sales,Category
5953,5953,5953,5953,5953,5953,15-04-2018,United States,Home Office,20.736,Office Supplies
5954,5954,5954,5954,5954,5954,30-03-2015,United States,Corporate,10.5,Office Supplies
5955,5955,5955,5955,5955,5955,11-11-2015,United States,Corporate,23.968,Furniture
5957,5957,5957,5957,5957,5957,12-03-2017,United States,Corporate,676.55,Office Supplies
5961,5961,5961,5961,5961,5961,09-02-2018,United States,Corporate,21.12,Furniture
5962,5962,5962,5962,5962,5962,11-11-2015,United States,Home Office,575.928,Technology
5965,5965,5965,5965,5965,5965,20-08-2018,United States,Corporate,17.22,Office Supplies
5968,5968,5968,5968,5968,5968,15-01-2017,United States,Home Office,81.98,Office Supplies
5969,5969,5969,5969,5969,5969,20-07-2015,United States,Consumer,104.85,Office Supplies
5973,5973,5973,5973,5973,5973,06-02-2018,United States,Consumer,240.784,Furniture
5974,5974,5974,5974,5974,5974,25-12-2016,United States,Home Office,414.96,Office Supplies
5975,5975,5975,5975,5975,5975,08-10-2017,United States,Consumer,387.72,Office Supplies
5976,5976,5976,5976,5976,5976,13-07-2018,United States,Corporate,360.38,Office Supplies
5978,5978,5978,5978,5978,5978,24-04-2018,United States,Consumer,552,Technology
5979,5979,5979,5979,5979,5979,07-09-2015,United States,Home Office,429.9,Furniture
5983,5983,5983,5983,5983,5983,21-11-2017,United States,Consumer,12.96,Office Supplies
5984,5984,5984,5984,5984,5984,16-09-2018,United States,Consumer,20.544,Office Supplies
5985,5985,5985,5985,5985,5985,19-07-2017,United States,Consumer,185.58,Furniture
5991,5991,5991,5991,5991,5991,15-09-2018,United States,Consumer,2357.488,Office Supplies
5994,5994,5994,5994,5994,5994,11-12-2017,United States,Corporate,64.96,Office Supplies
5999,5999,5999,5999,5999,5999,10-12-2015,United States,Corporate,338.352,Furniture
6002,6002,6002,6002,6002,6002,13-12-2015,United States,Corporate,87.96,Furniture
6004,6004,6004,6004,6004,6004,21-09-2018,United States,Consumer,12.294,Office Supplies
6005,6005,6005,6005,6005,6005,07-09-2018,United States,Consumer,19.76,Furniture
6006,6006,6006,6006,6006,6006,02-11-2016,United States,Consumer,109.764,Furniture
6007,6007,6007,6007,6007,6007,11-12-2018,United States,Corporate,128.85,Technology
6008,6008,6008,6008,6008,6008,01-04-2018,United States,Corporate,127.95,Furniture
6009,6009,6009,6009,6009,6009,30-12-2016,United States,Consumer,68.52,Office Supplies
6014,6014,6014,6014,6014,6014,10-03-2017,United States,Home Office,14.9,Office Supplies
6016,6016,6016,6016,6016,6016,06-04-2015,United States,Corporate,91.96,Furniture
6020,6020,6020,6020,6020,6020,05-10-2015,United States,Consumer,91.92,Office Supplies
6021,6021,6021,6021,6021,6021,13-08-2017,United States,Consumer,17.34,Office Supplies
6023,6023,6023,6023,6023,6023,17-11-2015,United States,Consumer,7.08,Office Supplies
6024,6024,6024,6024,6024,6024,24-04-2018,United States,Corporate,69.98,Technology
6025,6025,6025,6025,6025,6025,24-08-2018,United States,Consumer,646.272,Office Supplies
6027,6027,6027,6027,6027,6027,23-02-2018,United States,Corporate,8.4,Office Supplies
6029,6029,6029,6029,6029,6029,19-11-2017,United States,Consumer,18.48,Office Supplies
6030,6030,6030,6030,6030,6030,14-11-2017,United States,Consumer,9.84,Office Supplies
6031,6031,6031,6031,6031,6031,06-07-2018,United States,Consumer,239.24,Furniture
6032,6032,6032,6032,6032,6032,25-12-2017,United States,Corporate,21.12,Furniture
6033,6033,6033,6033,6033,6033,23-04-2018,United States,Consumer,54.9,Office Supplies
6034,6034,6034,6034,6034,6034,14-12-2016,United States,Home Office,15.24,Furniture
6035,6035,6035,6035,6035,6035,19-04-2016,United States,Consumer,19.568,Office Supplies
6037,6037,6037,6037,6037,6037,04-09-2017,United States,Consumer,42.6,Furniture
6041,6041,6041,6041,6041,6041,24-09-2018,United States,Corporate,859.2,Technology
6043,6043,6043,6043,6043,6043,04-02-2017,United States,Consumer,14.368,Furniture
6044,6044,6044,6044,6044,6044,19-05-2018,United States,Corporate,314.352,Furniture
6046,6046,6046,6046,6046,6046,03-09-2016,United States,Corporate,238.152,Furniture
6047,6047,6047,6047,6047,6047,09-06-2017,United States,Home Office,692.94,Furniture
6048,6048,6048,6048,6048,6048,07-11-2016,United States,Corporate,16.146,Office Supplies
6050,6050,6050,6050,6050,6050,15-06-2017,United States,Consumer,173.488,Office Supplies
6051,6051,6051,6051,6051,6051,25-04-2016,United States,Consumer,57.75,Office Supplies
6053,6053,6053,6053,6053,6053,23-09-2017,United States,Home Office,11.952,Office Supplies
6056,6056,6056,6056,6056,6056,18-08-2017,United States,Consumer,2.068,Office Supplies
6058,6058,6058,6058,6058,6058,02-03-2015,United States,Home Office,11.36,Office Supplies
6060,6060,6060,6060,6060,6060,30-12-2015,United States,Consumer,27.968,Technology
6061,6061,6061,6061,6061,6061,10-04-2016,United States,Home Office,142.04,Office Supplies
6063,6063,6063,6063,6063,6063,25-12-2016,United States,Consumer,1199.96,Technology
6066,6066,6066,6066,6066,6066,05-04-2016,United States,Consumer,23.904,Office Supplies
6067,6067,6067,6067,6067,6067,17-01-2016,United States,Consumer,88.96,Office Supplies
6068,6068,6068,6068,6068,6068,20-05-2018,United States,Home Office,518.272,Furniture
6071,6071,6071,6071,6071,6071,13-08-2018,United States,Corporate,17.544,Office Supplies
6072,6072,6072,6072,6072,6072,31-12-2016,United States,Consumer,152.688,Office Supplies
6075,6075,6075,6075,6075,6075,25-12-2018,United States,Corporate,153.552,Office Supplies
6077,6077,6077,6077,6077,6077,01-09-2017,United States,Consumer,468.9,Technology
6081,6081,6081,6081,6081,6081,05-08-2018,United States,Home Office,151.056,Office Supplies
6082,6082,6082,6082,6082,6082,18-02-2015,United States,Consumer,25.16,Furniture
6083,6083,6083,6083,6083,6083,22-11-2017,United States,Consumer,6.216,Office Supplies
6088,6088,6088,6088,6088,6088,14-12-2016,United States,Consumer,29.22,Furniture
6089,6089,6089,6089,6089,6089,13-06-2016,United States,Corporate,6.48,Office Supplies
6090,6090,6090,6090,6090,6090,28-12-2018,United States,Corporate,1.188,Office Supplies
6091,6091,6091,6091,6091,6091,20-09-2018,United States,Consumer,272.646,Furniture
6105,6105,6105,6105,6105,6105,22-08-2018,United States,Home Office,314.532,Furniture
6106,6106,6106,6106,6106,6106,18-06-2016,United States,Corporate,13.632,Office Supplies
6107,6107,6107,6107,6107,6107,20-12-2015,United States,Consumer,19.432,Office Supplies
6109,6109,6109,6109,6109,6109,11-09-2017,United States,Consumer,6,Office Supplies
6111,6111,6111,6111,6111,6111,12-11-2017,United States,Consumer,1474.802,Furniture
6116,6116,6116,6116,6116,6116,14-03-2017,United States,Corporate,41.904,Office Supplies
6117,6117,6117,6117,6117,6117,13-11-2017,United States,Home Office,2279.96,Technology
6119,6119,6119,6119,6119,6119,19-09-2018,United States,Corporate,191.976,Technology
6123,6123,6123,6123,6123,6123,04-12-2018,United States,Consumer,61.568,Office Supplies
6124,6124,6124,6124,6124,6124,31-08-2016,United States,Home Office,20.96,Office Supplies
6125,6125,6125,6125,6125,6125,03-06-2018,United States,Corporate,44.75,Technology
6128,6128,6128,6128,6128,6128,31-03-2017,United States,Consumer,327.996,Furniture
6129,6129,6129,6129,6129,6129,25-10-2015,United States,Corporate,49.408,Office Supplies
6130,6130,6130,6130,6130,6130,26-03-2018,United States,Home Office,53.25,Technology
6132,6132,6132,6132,6132,6132,27-12-2015,United States,Home Office,767.214,Furniture
6133,6133,6133,6133,6133,6133,15-09-2018,United States,Consumer,163.96,Office Supplies
6134,6134,6134,6134,6134,6134,16-08-2017,United States,Corporate,161.28,Furniture
6135,6135,6135,6135,6135,6135,04-11-2017,United States,Consumer,192.8,Office Supplies
6136,6136,6136,6136,6136,6136,18-10-2016,United States,Home Office,27.696,Technology
6138,6138,6138,6138,6138,6138,31-10-2017,United States,Consumer,32.064,Office Supplies
6139,6139,6139,6139,6139,6139,30-03-2015,United States,Consumer,205.666,Furniture
6140,6140,6140,6140,6140,6140,18-04-2016,United States,Consumer,115.44,Office Supplies
6141,6141,6141,6141,6141,6141,09-07-2018,United States,Consumer,274.8,Office Supplies
6145,6145,6145,6145,6145,6145,27-06-2018,United States,Consumer,20.07,Office Supplies
6146,6146,6146,6146,6146,6146,22-12-2015,United States,Consumer,11.76,Office Supplies
6147,6147,6147,6147,6147,6147,21-11-2018,United States,Corporate,11.76,Office Supplies
6149,6149,6149,6149,6149,6149,27-06-2017,United States,Consumer,201.584,Technology
6150,6150,6150,6150,6150,6150,28-12-2018,United States,Corporate,340.704,Furniture
6151,6151,6151,6151,6151,6151,08-04-2017,United States,Consumer,354.9,Furniture
6152,6152,6152,6152,6152,6152,18-03-2015,United States,Home Office,1198.33,Furniture
6153,6153,6153,6153,6153,6153,03-07-2018,United States,Consumer,87.92,Office Supplies
6154,6154,6154,6154,6154,6154,20-04-2018,United States,Corporate,51.968,Furniture
6158,6158,6158,6158,6158,6158,03-08-2017,United States,Consumer,81.54,Office Supplies
6160,6160,6160,6160,6160,6160,03-12-2017,United States,Consumer,772.68,Office Supplies
6161,6161,6161,6161,6161,6161,19-03-2015,United States,Corporate,323.976,Technology
6168,6168,6168,6168,6168,6168,20-04-2016,United States,Consumer,117.456,Office Supplies
6169,6169,6169,6169,6169,6169,19-09-2016,United States,Corporate,22.96,Office Supplies
6170,6170,6170,6170,6170,6170,27-08-2015,United States,Consumer,13.36,Office Supplies
6171,6171,6171,6171,6171,6171,19-12-2017,United States,Corporate,34.248,Office Supplies
6173,6173,6173,6173,6173,6173,02-08-2015,United States,Home Office,26.7,Office Supplies
6176,6176,6176,6176,6176,6176,21-09-2016,United States,Consumer,1690.04,Furniture
6185,6185,6185,6185,6185,6185,11-12-2017,United States,Home Office,403.92,Furniture
6186,6186,6186,6186,6186,6186,07-08-2016,United States,Consumer,106.8,Office Supplies
6187,6187,6187,6187,6187,6187,15-11-2016,United States,Corporate,70.95,Office Supplies
6190,6190,6190,6190,6190,6190,04-04-2018,United States,Consumer,383.84,Technology
6191,6191,6191,6191,6191,6191,24-12-2017,United States,Consumer,799.56,Furniture
6192,6192,6192,6192,6192,6192,13-12-2018,United States,Consumer,31.44,Office Supplies
6193,6193,6193,6193,6193,6193,22-12-2018,United States,Consumer,25.92,Office Supplies
6196,6196,6196,6196,6196,6196,21-10-2018,United States,Consumer,329.988,Technology
6198,6198,6198,6198,6198,6198,13-11-2016,United States,Consumer,63.77,Office Supplies
6201,6201,6201,6201,6201,6201,16-04-2016,United States,Consumer,1439.968,Technology
6203,6203,6203,6203,6203,6203,16-12-2017,United States,Consumer,563.92,Furniture
6204,6204,6204,6204,6204,6204,21-10-2017,United States,Consumer,235.152,Technology
6205,6205,6205,6205,6205,6205,01-12-2018,United States,Home Office,7.712,Furniture
6206,6206,6206,6206,6206,6206,20-10-2017,United States,Consumer,51.016,Office Supplies
6209,6209,6209,6209,6209,6209,29-09-2018,United States,Corporate,51.168,Office Supplies
6210,6210,6210,6210,6210,6210,18-08-2018,United States,Corporate,2793.528,Office Supplies
6213,6213,6213,6213,6213,6213,12-11-2018,United States,Consumer,18.24,Office Supplies
6215,6215,6215,6215,6215,6215,11-10-2015,United States,Consumer,7.64,Office Supplies
6216,6216,6216,6216,6216,6216,28-11-2016,United States,Corporate,68.16,Furniture
6218,6218,6218,6218,6218,6218,27-07-2016,United States,Consumer,29.97,Technology
6219,6219,6219,6219,6219,6219,20-10-2017,United States,Consumer,125.7,Technology
6222,6222,6222,6222,6222,6222,14-09-2018,United States,Consumer,56.7,Office Supplies
6223,6223,6223,6223,6223,6223,23-12-2018,United States,Consumer,72.704,Furniture
6226,6226,6226,6226,6226,6226,05-10-2016,United States,Consumer,66.294,Furniture
6228,6228,6228,6228,6228,6228,02-11-2015,United States,Consumer,88.776,Technology
6229,6229,6229,6229,6229,6229,22-01-2017,United States,Home Office,110.376,Technology
6231,6231,6231,6231,6231,6231,11-07-2018,United States,Consumer,30.32,Office Supplies
6232,6232,6232,6232,6232,6232,11-09-2018,United States,Consumer,177.568,Furniture
6237,6237,6237,6237,6237,6237,23-02-2017,United States,Corporate,57.576,Office Supplies
6238,6238,6238,6238,6238,6238,22-01-2017,United States,Consumer,26.336,Office Supplies
6239,6239,6239,6239,6239,6239,12-12-2016,United States,Consumer,166.5,Furniture
6241,6241,6241,6241,6241,6241,29-10-2017,United States,Consumer,11.744,Office Supplies
6242,6242,6242,6242,6242,6242,28-05-2018,United States,Corporate,247.44,Furniture
6243,6243,6243,6243,6243,6243,21-12-2015,United States,Home Office,18.24,Office Supplies
6244,6244,6244,6244,6244,6244,24-11-2017,United States,Home Office,25.35,Office Supplies
6245,6245,6245,6245,6245,6245,20-11-2016,United States,Home Office,119.04,Office Supplies
6248,6248,6248,6248,6248,6248,29-05-2018,United States,Consumer,43.41,Office Supplies
6252,6252,6252,6252,6252,6252,02-12-2015,United States,Consumer,2.394,Office Supplies
6253,6253,6253,6253,6253,6253,07-04-2015,United States,Home Office,58.32,Office Supplies
6255,6255,6255,6255,6255,6255,08-09-2016,United States,Corporate,21.36,Furniture
6256,6256,6256,6256,6256,6256,09-09-2018,United States,Corporate,9.856,Office Supplies
6257,6257,6257,6257,6257,6257,06-09-2016,United States,Home Office,3.444,Office Supplies
6258,6258,6258,6258,6258,6258,02-11-2018,United States,Corporate,384.592,Office Supplies
6259,6259,6259,6259,6259,6259,28-03-2016,United States,Consumer,22.92,Office Supplies
6260,6260,6260,6260,6260,6260,13-08-2016,United States,Consumer,11.36,Office Supplies
6261,6261,6261,6261,6261,6261,12-05-2016,United States,Consumer,14.592,Office Supplies
6262,6262,6262,6262,6262,6262,23-07-2018,United States,Corporate,41.4,Office Supplies
6263,6263,6263,6263,6263,6263,24-09-2017,United States,Corporate,442.372,Office Supplies
6264,6264,6264,6264,6264,6264,05-05-2018,United States,Corporate,34.5,Office Supplies
6265,6265,6265,6265,6265,6265,06-10-2017,United States,Consumer,28.85,Office Supplies
6266,6266,6266,6266,6266,6266,03-11-2015,United States,Consumer,3.488,Office Supplies
6268,6268,6268,6268,6268,6268,01-10-2016,United States,Home Office,311.98,Technology
6270,6270,6270,6270,6270,6270,02-12-2018,United States,Corporate,39.992,Technology
6273,6273,6273,6273,6273,6273,11-12-2018,United States,Corporate,116.312,Technology
6274,6274,6274,6274,6274,6274,17-07-2017,United States,Consumer,12.42,Furniture
6281,6281,6281,6281,6281,6281,12-05-2018,United States,Consumer,5.904,Office Supplies
6282,6282,6282,6282,6282,6282,20-11-2016,United States,Consumer,63.824,Furniture
6284,6284,6284,6284,6284,6284,24-09-2017,United States,Corporate,304.9,Office Supplies
6286,6286,6286,6286,6286,6286,21-10-2017,United States,Corporate,661.176,Furniture
6287,6287,6287,6287,6287,6287,24-10-2017,United States,Home Office,239.976,Technology
6288,6288,6288,6288,6288,6288,08-07-2015,United States,Corporate,502.488,Furniture
6290,6290,6290,6290,6290,6290,13-03-2016,United States,Home Office,915.136,Furniture
6292,6292,6292,6292,6292,6292,02-12-2018,United States,Consumer,701.96,Furniture
6293,6293,6293,6293,6293,6293,22-04-2016,United States,Consumer,88.776,Technology
6295,6295,6295,6295,6295,6295,16-09-2015,United States,Corporate,33.552,Office Supplies
6296,6296,6296,6296,6296,6296,28-12-2015,United States,Corporate,1737.18,Office Supplies
6299,6299,6299,6299,6299,6299,21-10-2015,United States,Corporate,36.36,Office Supplies
6300,6300,6300,6300,6300,6300,30-11-2018,United States,Home Office,25.83,Furniture
6301,6301,6301,6301,6301,6301,06-06-2015,United States,Consumer,24.588,Office Supplies
6303,6303,6303,6303,6303,6303,23-11-2018,United States,Consumer,195.96,Technology
6304,6304,6304,6304,6304,6304,18-06-2018,United States,Home Office,74.352,Office Supplies
6305,6305,6305,6305,6305,6305,05-05-2018,United States,Consumer,6.68,Office Supplies
6306,6306,6306,6306,6306,6306,04-11-2017,United States,Corporate,17.584,Office Supplies
6312,6312,6312,6312,6312,6312,11-09-2015,United States,Consumer,127.95,Furniture
6313,6313,6313,6313,6313,6313,16-02-2018,United States,Corporate,579.51,Office Supplies
6315,6315,6315,6315,6315,6315,24-11-2015,United States,Corporate,151.92,Office Supplies
6319,6319,6319,6319,6319,6319,25-11-2018,United States,Corporate,39.96,Technology
6321,6321,6321,6321,6321,6321,28-09-2018,United States,Corporate,10.368,Office Supplies
6322,6322,6322,6322,6322,6322,13-10-2015,United States,Corporate,7.752,Office Supplies
6323,6323,6323,6323,6323,6323,03-06-2015,United States,Home Office,15.28,Office Supplies
6324,6324,6324,6324,6324,6324,17-06-2015,United States,Consumer,65.97,Technology
6325,6325,6325,6325,6325,6325,29-10-2016,United States,Corporate,33.4,Office Supplies
6327,6327,6327,6327,6327,6327,20-01-2015,United States,Consumer,13.98,Office Supplies
6335,6335,6335,6335,6335,6335,11-07-2015,United States,Consumer,49.12,Office Supplies
6337,6337,6337,6337,6337,6337,30-08-2017,United States,Consumer,47.04,Furniture
6339,6339,6339,6339,6339,6339,05-10-2018,United States,Corporate,87.8,Technology
6342,6342,6342,6342,6342,6342,31-12-2017,United States,Consumer,156.512,Office Supplies
